"day","month","year","site","habitat","common_name","scientific_name","count"
17,11,2011,"E","pool","Western Mosquitofish","Gambusia affinis",0
17,11,2011,"E","pool","White Sucker","Catostomus commersoni",0
7,5,2012,"A","pool","Bluegill","Lepomis macrochirus",0
7,5,2012,"A","pool","Bluntnose Minnow","Pimephales notatus",0
7,5,2012,"A","pool","Carmine Shiner","Notropis percobromus",0
7,5,2012,"A","pool","Central Stoneroller","Campostoma anamolum",34
7,5,2012,"A","pool","Common Shiner","Luxilus cornutus",10
7,5,2012,"A","pool","Creek Chub","Semotilis atromaculatus",13
7,5,2012,"A","pool","Fathead Minnow","Pimephales promelas",0
7,5,2012,"A","pool","Green Sunfish","Lepomis cyanellus",0
7,5,2012,"A","pool","Johnny Darter","Etheostoma nigrum",4
7,5,2012,"A","pool","Longear Sunfish","Lepomis megalotis",0
7,5,2012,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
7,5,2012,"A","pool","Orangethroated Darter","Etheostoma spectabile",44
7,5,2012,"A","pool","Red Shiner","Cyprinella lutrensis",0
7,5,2012,"A","pool","Ringed Crayfish","Orconectes neglectus",0
7,5,2012,"A","pool","Sand Shiner","Notropis stramineus",0
7,5,2012,"A","pool","Slender Madtom","Noturus exilis",0
7,5,2012,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",1034
7,5,2012,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
7,5,2012,"A","pool","Water Nymph Crayfish","Orconectes nais",0
7,5,2012,"A","pool","Western Mosquitofish","Gambusia affinis",0
7,5,2012,"A","pool","White Sucker","Catostomus commersoni",11
7,5,2012,"A","riffle","Bluegill","Lepomis macrochirus",0
7,5,2012,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
7,5,2012,"A","riffle","Carmine Shiner","Notropis percobromus",0
7,5,2012,"A","riffle","Central Stoneroller","Campostoma anamolum",0
7,5,2012,"A","riffle","Common Shiner","Luxilus cornutus",0
7,5,2012,"A","riffle","Creek Chub","Semotilis atromaculatus",0
7,5,2012,"A","riffle","Fathead Minnow","Pimephales promelas",0
7,5,2012,"A","riffle","Green Sunfish","Lepomis cyanellus",0
7,5,2012,"A","riffle","Johnny Darter","Etheostoma nigrum",0
7,5,2012,"A","riffle","Longear Sunfish","Lepomis megalotis",0
7,5,2012,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
7,5,2012,"A","riffle","Orangethroated Darter","Etheostoma spectabile",9
7,5,2012,"A","riffle","Red Shiner","Cyprinella lutrensis",0
7,5,2012,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
7,5,2012,"A","riffle","Sand Shiner","Notropis stramineus",0
7,5,2012,"A","riffle","Slender Madtom","Noturus exilis",0
7,5,2012,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
7,5,2012,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
7,5,2012,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
7,5,2012,"A","riffle","Western Mosquitofish","Gambusia affinis",0
7,5,2012,"A","riffle","White Sucker","Catostomus commersoni",0
7,5,2012,"C","pool","Bluegill","Lepomis macrochirus",0
7,5,2012,"C","pool","Bluntnose Minnow","Pimephales notatus",0
7,5,2012,"C","pool","Carmine Shiner","Notropis percobromus",0
7,5,2012,"C","pool","Central Stoneroller","Campostoma anamolum",0
7,5,2012,"C","pool","Common Shiner","Luxilus cornutus",0
7,5,2012,"C","pool","Creek Chub","Semotilis atromaculatus",0
7,5,2012,"C","pool","Fathead Minnow","Pimephales promelas",0
7,5,2012,"C","pool","Green Sunfish","Lepomis cyanellus",0
7,5,2012,"C","pool","Johnny Darter","Etheostoma nigrum",0
7,5,2012,"C","pool","Longear Sunfish","Lepomis megalotis",0
7,5,2012,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
7,5,2012,"C","pool","Orangethroated Darter","Etheostoma spectabile",2
7,5,2012,"C","pool","Red Shiner","Cyprinella lutrensis",0
7,5,2012,"C","pool","Ringed Crayfish","Orconectes neglectus",0
7,5,2012,"C","pool","Sand Shiner","Notropis stramineus",0
7,5,2012,"C","pool","Slender Madtom","Noturus exilis",0
7,5,2012,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",25
7,5,2012,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
7,5,2012,"C","pool","Water Nymph Crayfish","Orconectes nais",0
7,5,2012,"C","pool","Western Mosquitofish","Gambusia affinis",0
7,5,2012,"C","pool","White Sucker","Catostomus commersoni",0
7,5,2012,"D","pool","Bluegill","Lepomis macrochirus",0
7,5,2012,"D","pool","Bluntnose Minnow","Pimephales notatus",0
7,5,2012,"D","pool","Carmine Shiner","Notropis percobromus",0
7,5,2012,"D","pool","Central Stoneroller","Campostoma anamolum",0
7,5,2012,"D","pool","Common Shiner","Luxilus cornutus",0
7,5,2012,"D","pool","Creek Chub","Semotilis atromaculatus",0
7,5,2012,"D","pool","Fathead Minnow","Pimephales promelas",0
7,5,2012,"D","pool","Green Sunfish","Lepomis cyanellus",0
7,5,2012,"D","pool","Johnny Darter","Etheostoma nigrum",0
7,5,2012,"D","pool","Longear Sunfish","Lepomis megalotis",0
7,5,2012,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
7,5,2012,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
7,5,2012,"D","pool","Red Shiner","Cyprinella lutrensis",0
7,5,2012,"D","pool","Ringed Crayfish","Orconectes neglectus",0
7,5,2012,"D","pool","Sand Shiner","Notropis stramineus",0
7,5,2012,"D","pool","Slender Madtom","Noturus exilis",0
7,5,2012,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
7,5,2012,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
7,5,2012,"D","pool","Water Nymph Crayfish","Orconectes nais",0
7,5,2012,"D","pool","Western Mosquitofish","Gambusia affinis",0
7,5,2012,"D","pool","White Sucker","Catostomus commersoni",0
7,5,2012,"E","pool","Bluegill","Lepomis macrochirus",0
7,5,2012,"E","pool","Bluntnose Minnow","Pimephales notatus",0
7,5,2012,"E","pool","Carmine Shiner","Notropis percobromus",0
7,5,2012,"E","pool","Central Stoneroller","Campostoma anamolum",27
7,5,2012,"E","pool","Common Shiner","Luxilus cornutus",0
7,5,2012,"E","pool","Creek Chub","Semotilis atromaculatus",19
7,5,2012,"E","pool","Fathead Minnow","Pimephales promelas",0
7,5,2012,"E","pool","Green Sunfish","Lepomis cyanellus",0
7,5,2012,"E","pool","Johnny Darter","Etheostoma nigrum",0
7,5,2012,"E","pool","Longear Sunfish","Lepomis megalotis",0
7,5,2012,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
7,5,2012,"E","pool","Orangethroated Darter","Etheostoma spectabile",3
7,5,2012,"E","pool","Red Shiner","Cyprinella lutrensis",0
7,5,2012,"E","pool","Ringed Crayfish","Orconectes neglectus",0
7,5,2012,"E","pool","Sand Shiner","Notropis stramineus",0
7,5,2012,"E","pool","Slender Madtom","Noturus exilis",0
7,5,2012,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",15
7,5,2012,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
7,5,2012,"E","pool","Water Nymph Crayfish","Orconectes nais",0
7,5,2012,"E","pool","Western Mosquitofish","Gambusia affinis",0
7,5,2012,"E","pool","White Sucker","Catostomus commersoni",0
23,8,2012,"A","pool","Bluegill","Lepomis macrochirus",0
23,8,2012,"A","pool","Bluntnose Minnow","Pimephales notatus",0
23,8,2012,"A","pool","Carmine Shiner","Notropis percobromus",0
23,8,2012,"A","pool","Central Stoneroller","Campostoma anamolum",270
23,8,2012,"A","pool","Common Shiner","Luxilus cornutus",5
23,8,2012,"A","pool","Creek Chub","Semotilis atromaculatus",57
23,8,2012,"A","pool","Fathead Minnow","Pimephales promelas",0
23,8,2012,"A","pool","Green Sunfish","Lepomis cyanellus",1
23,8,2012,"A","pool","Johnny Darter","Etheostoma nigrum",11
23,8,2012,"A","pool","Longear Sunfish","Lepomis megalotis",0
23,8,2012,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
23,8,2012,"A","pool","Orangethroated Darter","Etheostoma spectabile",81
23,8,2012,"A","pool","Red Shiner","Cyprinella lutrensis",5
23,8,2012,"A","pool","Ringed Crayfish","Orconectes neglectus",0
23,8,2012,"A","pool","Sand Shiner","Notropis stramineus",0
23,8,2012,"A","pool","Slender Madtom","Noturus exilis",13
23,8,2012,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",910
23,8,2012,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
23,8,2012,"A","pool","Water Nymph Crayfish","Orconectes nais",0
23,8,2012,"A","pool","Western Mosquitofish","Gambusia affinis",0
23,8,2012,"A","pool","White Sucker","Catostomus commersoni",11
23,8,2012,"A","riffle","Bluegill","Lepomis macrochirus",0
23,8,2012,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
23,8,2012,"A","riffle","Carmine Shiner","Notropis percobromus",0
23,8,2012,"A","riffle","Central Stoneroller","Campostoma anamolum",0
23,8,2012,"A","riffle","Common Shiner","Luxilus cornutus",0
23,8,2012,"A","riffle","Creek Chub","Semotilis atromaculatus",0
23,8,2012,"A","riffle","Fathead Minnow","Pimephales promelas",0
23,8,2012,"A","riffle","Green Sunfish","Lepomis cyanellus",0
23,8,2012,"A","riffle","Johnny Darter","Etheostoma nigrum",0
23,8,2012,"A","riffle","Longear Sunfish","Lepomis megalotis",0
23,8,2012,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
23,8,2012,"A","riffle","Orangethroated Darter","Etheostoma spectabile",4
23,8,2012,"A","riffle","Red Shiner","Cyprinella lutrensis",0
23,8,2012,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
23,8,2012,"A","riffle","Sand Shiner","Notropis stramineus",0
23,8,2012,"A","riffle","Slender Madtom","Noturus exilis",0
23,8,2012,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
23,8,2012,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
23,8,2012,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
23,8,2012,"A","riffle","Western Mosquitofish","Gambusia affinis",0
23,8,2012,"A","riffle","White Sucker","Catostomus commersoni",0
23,8,2012,"C","pool","Bluegill","Lepomis macrochirus",0
23,8,2012,"C","pool","Bluntnose Minnow","Pimephales notatus",0
23,8,2012,"C","pool","Carmine Shiner","Notropis percobromus",0
23,8,2012,"C","pool","Central Stoneroller","Campostoma anamolum",0
23,8,2012,"C","pool","Common Shiner","Luxilus cornutus",0
23,8,2012,"C","pool","Creek Chub","Semotilis atromaculatus",0
23,8,2012,"C","pool","Fathead Minnow","Pimephales promelas",0
23,8,2012,"C","pool","Green Sunfish","Lepomis cyanellus",0
23,8,2012,"C","pool","Johnny Darter","Etheostoma nigrum",0
23,8,2012,"C","pool","Longear Sunfish","Lepomis megalotis",0
23,8,2012,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
23,8,2012,"C","pool","Orangethroated Darter","Etheostoma spectabile",13
23,8,2012,"C","pool","Red Shiner","Cyprinella lutrensis",0
23,8,2012,"C","pool","Ringed Crayfish","Orconectes neglectus",0
23,8,2012,"C","pool","Sand Shiner","Notropis stramineus",0
23,8,2012,"C","pool","Slender Madtom","Noturus exilis",0
23,8,2012,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",10
23,8,2012,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
23,8,2012,"C","pool","Water Nymph Crayfish","Orconectes nais",0
23,8,2012,"C","pool","Western Mosquitofish","Gambusia affinis",0
23,8,2012,"C","pool","White Sucker","Catostomus commersoni",0
20,11,2012,"A","pool","Bluegill","Lepomis macrochirus",0
20,11,2012,"A","pool","Bluntnose Minnow","Pimephales notatus",0
20,11,2012,"A","pool","Carmine Shiner","Notropis percobromus",0
20,11,2012,"A","pool","Central Stoneroller","Campostoma anamolum",75
20,11,2012,"A","pool","Common Shiner","Luxilus cornutus",3
20,11,2012,"A","pool","Creek Chub","Semotilis atromaculatus",32
20,11,2012,"A","pool","Fathead Minnow","Pimephales promelas",0
20,11,2012,"A","pool","Green Sunfish","Lepomis cyanellus",0
20,11,2012,"A","pool","Johnny Darter","Etheostoma nigrum",14
20,11,2012,"A","pool","Longear Sunfish","Lepomis megalotis",0
20,11,2012,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
20,11,2012,"A","pool","Orangethroated Darter","Etheostoma spectabile",55
20,11,2012,"A","pool","Red Shiner","Cyprinella lutrensis",4
20,11,2012,"A","pool","Ringed Crayfish","Orconectes neglectus",0
20,11,2012,"A","pool","Sand Shiner","Notropis stramineus",0
20,11,2012,"A","pool","Slender Madtom","Noturus exilis",1
20,11,2012,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",476
20,11,2012,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
20,11,2012,"A","pool","Water Nymph Crayfish","Orconectes nais",0
20,11,2012,"A","pool","Western Mosquitofish","Gambusia affinis",0
20,11,2012,"A","pool","White Sucker","Catostomus commersoni",7
20,11,2012,"A","riffle","Bluegill","Lepomis macrochirus",0
20,11,2012,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
20,11,2012,"A","riffle","Carmine Shiner","Notropis percobromus",0
20,11,2012,"A","riffle","Central Stoneroller","Campostoma anamolum",0
20,11,2012,"A","riffle","Common Shiner","Luxilus cornutus",0
20,11,2012,"A","riffle","Creek Chub","Semotilis atromaculatus",0
20,11,2012,"A","riffle","Fathead Minnow","Pimephales promelas",0
20,11,2012,"A","riffle","Green Sunfish","Lepomis cyanellus",0
20,11,2012,"A","riffle","Johnny Darter","Etheostoma nigrum",0
20,11,2012,"A","riffle","Longear Sunfish","Lepomis megalotis",0
20,11,2012,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
20,11,2012,"A","riffle","Orangethroated Darter","Etheostoma spectabile",1
20,11,2012,"A","riffle","Red Shiner","Cyprinella lutrensis",0
20,11,2012,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
20,11,2012,"A","riffle","Sand Shiner","Notropis stramineus",0
20,11,2012,"A","riffle","Slender Madtom","Noturus exilis",0
20,11,2012,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
20,11,2012,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
20,11,2012,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
20,11,2012,"A","riffle","Western Mosquitofish","Gambusia affinis",0
20,11,2012,"A","riffle","White Sucker","Catostomus commersoni",0
20,11,2012,"C","pool","Bluegill","Lepomis macrochirus",0
20,11,2012,"C","pool","Bluntnose Minnow","Pimephales notatus",0
20,11,2012,"C","pool","Carmine Shiner","Notropis percobromus",0
20,11,2012,"C","pool","Central Stoneroller","Campostoma anamolum",0
20,11,2012,"C","pool","Common Shiner","Luxilus cornutus",0
20,11,2012,"C","pool","Creek Chub","Semotilis atromaculatus",0
20,11,2012,"C","pool","Fathead Minnow","Pimephales promelas",0
20,11,2012,"C","pool","Green Sunfish","Lepomis cyanellus",0
20,11,2012,"C","pool","Johnny Darter","Etheostoma nigrum",0
20,11,2012,"C","pool","Longear Sunfish","Lepomis megalotis",0
20,11,2012,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
20,11,2012,"C","pool","Orangethroated Darter","Etheostoma spectabile",17
20,11,2012,"C","pool","Red Shiner","Cyprinella lutrensis",0
20,11,2012,"C","pool","Ringed Crayfish","Orconectes neglectus",0
20,11,2012,"C","pool","Sand Shiner","Notropis stramineus",0
20,11,2012,"C","pool","Slender Madtom","Noturus exilis",0
20,11,2012,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",6
20,11,2012,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
20,11,2012,"C","pool","Water Nymph Crayfish","Orconectes nais",0
20,11,2012,"C","pool","Western Mosquitofish","Gambusia affinis",0
20,11,2012,"C","pool","White Sucker","Catostomus commersoni",0
20,11,2012,"E","pool","Bluegill","Lepomis macrochirus",0
20,11,2012,"E","pool","Bluntnose Minnow","Pimephales notatus",0
20,11,2012,"E","pool","Carmine Shiner","Notropis percobromus",0
20,11,2012,"E","pool","Central Stoneroller","Campostoma anamolum",0
20,11,2012,"E","pool","Common Shiner","Luxilus cornutus",0
20,11,2012,"E","pool","Creek Chub","Semotilis atromaculatus",0
20,11,2012,"E","pool","Fathead Minnow","Pimephales promelas",0
20,11,2012,"E","pool","Green Sunfish","Lepomis cyanellus",0
20,11,2012,"E","pool","Johnny Darter","Etheostoma nigrum",0
20,11,2012,"E","pool","Longear Sunfish","Lepomis megalotis",0
20,11,2012,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
20,11,2012,"E","pool","Orangethroated Darter","Etheostoma spectabile",0
20,11,2012,"E","pool","Red Shiner","Cyprinella lutrensis",0
20,11,2012,"E","pool","Ringed Crayfish","Orconectes neglectus",0
20,11,2012,"E","pool","Sand Shiner","Notropis stramineus",0
20,11,2012,"E","pool","Slender Madtom","Noturus exilis",0
20,11,2012,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
20,11,2012,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
20,11,2012,"E","pool","Water Nymph Crayfish","Orconectes nais",0
20,11,2012,"E","pool","Western Mosquitofish","Gambusia affinis",0
20,11,2012,"E","pool","White Sucker","Catostomus commersoni",0
24,5,2013,"A","pool","Bluegill","Lepomis macrochirus",0
24,5,2013,"A","pool","Bluntnose Minnow","Pimephales notatus",0
24,5,2013,"A","pool","Carmine Shiner","Notropis percobromus",0
24,5,2013,"A","pool","Central Stoneroller","Campostoma anamolum",69
24,5,2013,"A","pool","Common Shiner","Luxilus cornutus",0
24,5,2013,"A","pool","Creek Chub","Semotilis atromaculatus",17
24,5,2013,"A","pool","Fathead Minnow","Pimephales promelas",0
24,5,2013,"A","pool","Green Sunfish","Lepomis cyanellus",2
24,5,2013,"A","pool","Johnny Darter","Etheostoma nigrum",6
24,5,2013,"A","pool","Longear Sunfish","Lepomis megalotis",0
24,5,2013,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
24,5,2013,"A","pool","Orangethroated Darter","Etheostoma spectabile",18
24,5,2013,"A","pool","Red Shiner","Cyprinella lutrensis",0
24,5,2013,"A","pool","Ringed Crayfish","Orconectes neglectus",0
24,5,2013,"A","pool","Sand Shiner","Notropis stramineus",0
24,5,2013,"A","pool","Slender Madtom","Noturus exilis",1
24,5,2013,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",86
24,5,2013,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
24,5,2013,"A","pool","Water Nymph Crayfish","Orconectes nais",0
24,5,2013,"A","pool","Western Mosquitofish","Gambusia affinis",0
24,5,2013,"A","pool","White Sucker","Catostomus commersoni",12
24,5,2013,"C","pool","Bluegill","Lepomis macrochirus",0
24,5,2013,"C","pool","Bluntnose Minnow","Pimephales notatus",0
24,5,2013,"C","pool","Carmine Shiner","Notropis percobromus",0
24,5,2013,"C","pool","Central Stoneroller","Campostoma anamolum",0
24,5,2013,"C","pool","Common Shiner","Luxilus cornutus",0
24,5,2013,"C","pool","Creek Chub","Semotilis atromaculatus",0
24,5,2013,"C","pool","Fathead Minnow","Pimephales promelas",0
24,5,2013,"C","pool","Green Sunfish","Lepomis cyanellus",0
24,5,2013,"C","pool","Johnny Darter","Etheostoma nigrum",0
24,5,2013,"C","pool","Longear Sunfish","Lepomis megalotis",0
24,5,2013,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
24,5,2013,"C","pool","Orangethroated Darter","Etheostoma spectabile",10
24,5,2013,"C","pool","Red Shiner","Cyprinella lutrensis",0
24,5,2013,"C","pool","Ringed Crayfish","Orconectes neglectus",0
24,5,2013,"C","pool","Sand Shiner","Notropis stramineus",0
24,5,2013,"C","pool","Slender Madtom","Noturus exilis",0
24,5,2013,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
24,5,2013,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
24,5,2013,"C","pool","Water Nymph Crayfish","Orconectes nais",0
24,5,2013,"C","pool","Western Mosquitofish","Gambusia affinis",0
24,5,2013,"C","pool","White Sucker","Catostomus commersoni",0
27,7,2013,"E","pool","Bluegill","Lepomis macrochirus",0
27,7,2013,"E","pool","Bluntnose Minnow","Pimephales notatus",0
27,7,2013,"E","pool","Carmine Shiner","Notropis percobromus",0
27,7,2013,"E","pool","Central Stoneroller","Campostoma anamolum",0
27,7,2013,"E","pool","Common Shiner","Luxilus cornutus",0
27,7,2013,"E","pool","Creek Chub","Semotilis atromaculatus",5
27,7,2013,"E","pool","Fathead Minnow","Pimephales promelas",0
27,7,2013,"E","pool","Green Sunfish","Lepomis cyanellus",0
27,7,2013,"E","pool","Johnny Darter","Etheostoma nigrum",0
27,7,2013,"E","pool","Longear Sunfish","Lepomis megalotis",0
27,7,2013,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
27,7,2013,"E","pool","Orangethroated Darter","Etheostoma spectabile",0
27,7,2013,"E","pool","Red Shiner","Cyprinella lutrensis",0
27,7,2013,"E","pool","Ringed Crayfish","Orconectes neglectus",0
27,7,2013,"E","pool","Sand Shiner","Notropis stramineus",0
27,7,2013,"E","pool","Slender Madtom","Noturus exilis",0
27,7,2013,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
27,7,2013,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
27,7,2013,"E","pool","Water Nymph Crayfish","Orconectes nais",0
27,7,2013,"E","pool","Western Mosquitofish","Gambusia affinis",0
27,7,2013,"E","pool","White Sucker","Catostomus commersoni",0
15,8,2013,"A","pool","Bluegill","Lepomis macrochirus",0
15,8,2013,"A","pool","Bluntnose Minnow","Pimephales notatus",0
15,8,2013,"A","pool","Carmine Shiner","Notropis percobromus",0
15,8,2013,"A","pool","Central Stoneroller","Campostoma anamolum",46
15,8,2013,"A","pool","Common Shiner","Luxilus cornutus",1
15,8,2013,"A","pool","Creek Chub","Semotilis atromaculatus",32
15,8,2013,"A","pool","Fathead Minnow","Pimephales promelas",0
15,8,2013,"A","pool","Green Sunfish","Lepomis cyanellus",0
15,8,2013,"A","pool","Johnny Darter","Etheostoma nigrum",0
15,8,2013,"A","pool","Longear Sunfish","Lepomis megalotis",2
15,8,2013,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
15,8,2013,"A","pool","Orangethroated Darter","Etheostoma spectabile",3
15,8,2013,"A","pool","Red Shiner","Cyprinella lutrensis",0
15,8,2013,"A","pool","Ringed Crayfish","Orconectes neglectus",0
15,8,2013,"A","pool","Sand Shiner","Notropis stramineus",0
15,8,2013,"A","pool","Slender Madtom","Noturus exilis",0
15,8,2013,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",29
15,8,2013,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2013,"A","pool","Water Nymph Crayfish","Orconectes nais",0
15,8,2013,"A","pool","Western Mosquitofish","Gambusia affinis",1
15,8,2013,"A","pool","White Sucker","Catostomus commersoni",3
15,8,2013,"A","riffle","Bluegill","Lepomis macrochirus",0
15,8,2013,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
15,8,2013,"A","riffle","Carmine Shiner","Notropis percobromus",0
15,8,2013,"A","riffle","Central Stoneroller","Campostoma anamolum",0
15,8,2013,"A","riffle","Common Shiner","Luxilus cornutus",0
15,8,2013,"A","riffle","Creek Chub","Semotilis atromaculatus",0
15,8,2013,"A","riffle","Fathead Minnow","Pimephales promelas",0
15,8,2013,"A","riffle","Green Sunfish","Lepomis cyanellus",0
15,8,2013,"A","riffle","Johnny Darter","Etheostoma nigrum",0
15,8,2013,"A","riffle","Longear Sunfish","Lepomis megalotis",0
15,8,2013,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
15,8,2013,"A","riffle","Orangethroated Darter","Etheostoma spectabile",0
15,8,2013,"A","riffle","Red Shiner","Cyprinella lutrensis",0
15,8,2013,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
15,8,2013,"A","riffle","Sand Shiner","Notropis stramineus",0
15,8,2013,"A","riffle","Slender Madtom","Noturus exilis",0
15,8,2013,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",5
15,8,2013,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2013,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
15,8,2013,"A","riffle","Western Mosquitofish","Gambusia affinis",0
15,8,2013,"A","riffle","White Sucker","Catostomus commersoni",0
15,8,2013,"C","pool","Bluegill","Lepomis macrochirus",0
15,8,2013,"C","pool","Bluntnose Minnow","Pimephales notatus",0
15,8,2013,"C","pool","Carmine Shiner","Notropis percobromus",0
15,8,2013,"C","pool","Central Stoneroller","Campostoma anamolum",0
15,8,2013,"C","pool","Common Shiner","Luxilus cornutus",0
15,8,2013,"C","pool","Creek Chub","Semotilis atromaculatus",0
15,8,2013,"C","pool","Fathead Minnow","Pimephales promelas",0
15,8,2013,"C","pool","Green Sunfish","Lepomis cyanellus",0
15,8,2013,"C","pool","Johnny Darter","Etheostoma nigrum",0
15,8,2013,"C","pool","Longear Sunfish","Lepomis megalotis",0
15,8,2013,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
15,8,2013,"C","pool","Orangethroated Darter","Etheostoma spectabile",0
15,8,2013,"C","pool","Red Shiner","Cyprinella lutrensis",0
15,8,2013,"C","pool","Ringed Crayfish","Orconectes neglectus",0
15,8,2013,"C","pool","Sand Shiner","Notropis stramineus",0
15,8,2013,"C","pool","Slender Madtom","Noturus exilis",0
15,8,2013,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
15,8,2013,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2013,"C","pool","Water Nymph Crayfish","Orconectes nais",0
15,8,2013,"C","pool","Western Mosquitofish","Gambusia affinis",0
15,8,2013,"C","pool","White Sucker","Catostomus commersoni",0
15,8,2013,"E","pool","Bluegill","Lepomis macrochirus",0
15,8,2013,"E","pool","Bluntnose Minnow","Pimephales notatus",0
15,8,2013,"E","pool","Carmine Shiner","Notropis percobromus",0
15,8,2013,"E","pool","Central Stoneroller","Campostoma anamolum",0
15,8,2013,"E","pool","Common Shiner","Luxilus cornutus",0
15,8,2013,"E","pool","Creek Chub","Semotilis atromaculatus",0
15,8,2013,"E","pool","Fathead Minnow","Pimephales promelas",0
15,8,2013,"E","pool","Green Sunfish","Lepomis cyanellus",0
15,8,2013,"E","pool","Johnny Darter","Etheostoma nigrum",0
15,8,2013,"E","pool","Longear Sunfish","Lepomis megalotis",0
15,8,2013,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
15,8,2013,"E","pool","Orangethroated Darter","Etheostoma spectabile",1
15,8,2013,"E","pool","Red Shiner","Cyprinella lutrensis",0
15,8,2013,"E","pool","Ringed Crayfish","Orconectes neglectus",0
15,8,2013,"E","pool","Sand Shiner","Notropis stramineus",0
15,8,2013,"E","pool","Slender Madtom","Noturus exilis",0
15,8,2013,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
15,8,2013,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2013,"E","pool","Water Nymph Crayfish","Orconectes nais",0
15,8,2013,"E","pool","Western Mosquitofish","Gambusia affinis",0
15,8,2013,"E","pool","White Sucker","Catostomus commersoni",0
19,11,2013,"A","pool","Bluegill","Lepomis macrochirus",0
19,11,2013,"A","pool","Bluntnose Minnow","Pimephales notatus",0
19,11,2013,"A","pool","Carmine Shiner","Notropis percobromus",0
19,11,2013,"A","pool","Central Stoneroller","Campostoma anamolum",34
19,11,2013,"A","pool","Common Shiner","Luxilus cornutus",0
19,11,2013,"A","pool","Creek Chub","Semotilis atromaculatus",5
